scenario_id,hour,wind_mw,da_price,si
3_3_2,12,299.568,48.34,1
3_3_2,13,299.153,49.91,0
3_3_2,14,279.76,50.0,1
3_3_2,15,290.182,51.27,0
3_3_2,16,284.228,60.71,0
3_3_2,17,268.94,62.89,0
3_3_2,18,250.362,52.3,1
3_3_2,19,228.329,47.56,1
3_3_2,20,212.929,43.3,0
3_3_2,21,189.444,41.21,1
3_3_2,22,126.361,39.57,0
3_3_2,23,63.298,40.4,0
3_3_3,0,274.863,25.64,0
3_3_3,1,283.112,25.97,0
3_3_3,2,294.767,24.99,0
3_3_3,3,300.587,26.04,1
3_3_3,4,302.079,27.94,1
3_3_3,5,291.498,38.92,0
3_3_3,6,281.774,45.52,0
3_3_3,7,292.128,47.97,0
3_3_3,8,283.283,47.43,1
3_3_3,9,269.547,47.98,0
3_3_3,10,273.517,48.43,1
3_3_3,11,278.761,46.96,1
3_3_3,12,299.568,48.34,1
3_3_3,13,299.153,49.91,1
3_3_3,14,279.76,50.0,0
3_3_3,15,290.182,51.27,1
3_3_3,16,284.228,60.71,1
3_3_3,17,268.94,62.89,1
3_3_3,18,250.362,52.3,0
3_3_3,19,228.329,47.56,0
3_3_3,20,212.929,43.3,0
3_3_3,21,189.444,41.21,1
3_3_3,22,126.361,39.57,1
3_3_3,23,63.298,40.4,1
3_4_0,0,274.863,39.42,0
3_4_0,1,283.112,38.58,0
3_4_0,2,294.767,37.99,0
3_4_0,3,300.587,39.16,0
3_4_0,4,302.079,41.09,0
3_4_0,5,291.498,42.74,1
3_4_0,6,281.774,51.84,1
3_4_0,7,292.128,49.83,0
3_4_0,8,283.283,48.41,0
3_4_0,9,269.547,43.74,0
3_4_0,10,273.517,41.11,0
3_4_0,11,278.761,40.02,0
3_4_0,12,299.568,39.9,1
3_4_0,13,299.153,40.36,0
3_4_0,14,279.76,40.92,1
3_4_0,15,290.182,42.59,1
3_4_0,16,284.228,43.34,0
3_4_0,17,268.94,43.42,1
3_4_0,18,250.362,42.56,1
3_4_0,19,228.329,41.32,0
3_4_0,20,212.929,41.23,0
3_4_0,21,189.444,40.95,1
3_4_0,22,126.361,36.21,1
3_4_0,23,63.298,34.05,1
3_4_1,0,274.863,39.42,1
3_4_1,1,283.112,38.58,1
3_4_1,2,294.767,37.99,1
3_4_1,3,300.587,39.16,1
3_4_1,4,302.079,41.09,1
3_4_1,5,291.498,42.74,1
3_4_1,6,281.774,51.84,0
3_4_1,7,292.128,49.83,1
3_4_1,8,283.283,48.41,1
3_4_1,9,269.547,43.74,0
3_4_1,10,273.517,41.11,1
3_4_1,11,278.761,40.02,0
3_4_1,12,299.568,39.9,1
3_4_1,13,299.153,40.36,1
3_4_1,14,279.76,40.92,1
3_4_1,15,290.182,42.59,0
3_4_1,16,284.228,43.34,1
3_4_1,17,268.94,43.42,1
3_4_1,18,250.362,42.56,0
3_4_1,19,228.329,41.32,0
3_4_1,20,212.929,41.23,1
3_4_1,21,189.444,40.95,0
3_4_1,22,126.361,36.21,0
3_4_1,23,63.298,34.05,1
3_4_2,0,274.863,39.42,0
3_4_2,1,283.112,38.58,1
3_4_2,2,294.767,37.99,0
3_4_2,3,300.587,39.16,1
3_4_2,4,302.079,41.09,0
3_4_2,5,291.498,42.74,1
3_4_2,6,281.774,51.84,0
3_4_2,7,292.128,49.83,1
3_4_2,8,283.283,48.41,0
3_4_2,9,269.547,43.74,1
3_4_2,10,273.517,41.11,1
3_4_2,11,278.761,40.02,1
3_4_2,12,299.568,39.9,1
3_4_2,13,299.153,40.36,0
3_4_2,14,279.76,40.92,1
3_4_2,15,290.182,42.59,0
3_4_2,16,284.228,43.34,0
3_4_2,17,268.94,43.42,0
3_4_2,18,250.362,42.56,1
3_4_2,19,228.329,41.32,1
3_4_2,20,212.929,41.23,0
3_4_2,21,189.444,40.95,1
3_4_2,22,126.361,36.21,0
3_4_2,23,63.298,34.05,0
3_4_3,0,274.863,39.42,0
3_4_3,1,283.112,38.58,0
3_4_3,2,294.767,37.99,0
3_4_3,3,300.587,39.16,1
3_4_3,4,302.079,41.09,1
3_4_3,5,291.498,42.74,0
3_4_3,6,281.774,51.84,0
3_4_3,7,292.128,49.83,0
3_4_3,8,283.283,48.41,1
3_4_3,9,269.547,43.74,0
3_4_3,10,273.517,41.11,1
3_4_3,11,278.761,40.02,1
3_4_3,12,299.568,39.9,1
3_4_3,13,299.153,40.36,1
3_4_3,14,279.76,40.92,0
3_4_3,15,290.182,42.59,1
3_4_3,16,284.228,43.34,1
3_4_3,17,268.94,43.42,1
3_4_3,18,250.362,42.56,0
3_4_3,19,228.329,41.32,0
3_4_3,20,212.929,41.23,0
3_4_3,21,189.444,40.95,1
3_4_3,22,126.361,36.21,1
3_4_3,23,63.298,34.05,1
3_5_0,0,274.863,25.37,0
3_5_0,1,283.112,25.15,0
3_5_0,2,294.767,25.33,0
3_5_0,3,300.587,26.73,0
3_5_0,4,302.079,30.15,0
3_5_0,5,291.498,31.35,1
3_5_0,6,281.774,31.8,1
3_5_0,7,292.128,31.8,0
3_5_0,8,283.283,31.96,0
3_5_0,9,269.547,31.71,0
3_5_0,10,273.517,30.45,0
3_5_0,11,278.761,29.93,0
3_5_0,12,299.568,29.4,1
3_5_0,13,299.153,29.26,0
3_5_0,14,279.76,29.12,1
3_5_0,15,290.182,29.99,1
3_5_0,16,284.228,30.3,0
3_5_0,17,268.94,30.25,1
3_5_0,18,250.362,29.95,1
3_5_0,19,228.329,29.55,0
3_5_0,20,212.929,29.46,0
3_5_0,21,189.444,27.59,1
3_5_0,22,126.361,27.78,1
3_5_0,23,63.298,27.29,1
3_5_1,0,274.863,25.37,1
3_5_1,1,283.112,25.15,1
3_5_1,2,294.767,25.33,1
3_5_1,3,300.587,26.73,1
3_5_1,4,302.079,30.15,1
3_5_1,5,291.498,31.35,1
3_5_1,6,281.774,31.8,0
3_5_1,7,292.128,31.8,1
3_5_1,8,283.283,31.96,1
3_5_1,9,269.547,31.71,0
3_5_1,10,273.517,30.45,1
3_5_1,11,278.761,29.93,0
3_5_1,12,299.568,29.4,1
3_5_1,13,299.153,29.26,1
3_5_1,14,279.76,29.12,1
3_5_1,15,290.182,29.99,0
3_5_1,16,284.228,30.3,1
3_5_1,17,268.94,30.25,1
3_5_1,18,250.362,29.95,0
3_5_1,19,228.329,29.55,0
3_5_1,20,212.929,29.46,1
3_5_1,21,189.444,27.59,0
3_5_1,22,126.361,27.78,0
3_5_1,23,63.298,27.29,1
3_5_2,0,274.863,25.37,0
3_5_2,1,283.112,25.15,1
3_5_2,2,294.767,25.33,0
3_5_2,3,300.587,26.73,1
3_5_2,4,302.079,30.15,0
3_5_2,5,291.498,31.35,1
3_5_2,6,281.774,31.8,0
3_5_2,7,292.128,31.8,1
3_5_2,8,283.283,31.96,0
3_5_2,9,269.547,31.71,1
3_5_2,10,273.517,30.45,1
3_5_2,11,278.761,29.93,1
3_5_2,12,299.568,29.4,1
3_5_2,13,299.153,29.26,0
3_5_2,14,279.76,29.12,1
3_5_2,15,290.182,29.99,0
3_5_2,16,284.228,30.3,0
3_5_2,17,268.94,30.25,0
3_5_2,18,250.362,29.95,1
3_5_2,19,228.329,29.55,1
3_5_2,20,212.929,29.46,0
3_5_2,21,189.444,27.59,1
3_5_2,22,126.361,27.78,0
3_5_2,23,63.298,27.29,0
3_5_3,0,274.863,25.37,0
3_5_3,1,283.112,25.15,0
3_5_3,2,294.767,25.33,0
3_5_3,3,300.587,26.73,1
3_5_3,4,302.079,30.15,1
3_5_3,5,291.498,31.35,0
3_5_3,6,281.774,31.8,0
3_5_3,7,292.128,31.8,0
3_5_3,8,283.283,31.96,1
3_5_3,9,269.547,31.71,0
3_5_3,10,273.517,30.45,1
3_5_3,11,278.761,29.93,1
3_5_3,12,299.568,29.4,1
3_5_3,13,299.153,29.26,1
3_5_3,14,279.76,29.12,0
3_5_3,15,290.182,29.99,1
3_5_3,16,284.228,30.3,1
3_5_3,17,268.94,30.25,1
3_5_3,18,250.362,29.95,0
3_5_3,19,228.329,29.55,0
3_5_3,20,212.929,29.46,0
3_5_3,21,189.444,27.59,1
3_5_3,22,126.361,27.78,1
3_5_3,23,63.298,27.29,1
3_6_0,0,274.863,12.86,0
3_6_0,1,283.112,14.27,0
3_6_0,2,294.767,14.45,0
3_6_0,3,300.587,6.03,0
3_6_0,4,302.079,22.51,0
3_6_0,5,291.498,42.64,1
3_6_0,6,281.774,44.91,1
3_6_0,7,292.128,44.22,0
3_6_0,8,283.283,43.21,0
3_6_0,9,269.547,42.88,0
3_6_0,10,273.517,42.44,0
3_6_0,11,278.761,42.33,0
3_6_0,12,299.568,42.32,1
3_6_0,13,299.153,42.16,0
3_6_0,14,279.76,42.09,1
3_6_0,15,290.182,42.19,1
3_6_0,16,284.228,43.04,0
3_6_0,17,268.94,44.65,1
3_6_0,18,250.362,45.03,1
3_6_0,19,228.329,44.25,0
3_6_0,20,212.929,42.96,0
3_6_0,21,189.444,41.7,1
3_6_0,22,126.361,36.77,1
3_6_0,23,63.298,39.08,1
3_6_1,0,274.863,12.86,1
3_6_1,1,283.112,14.27,1
3_6_1,2,294.767,14.45,1
3_6_1,3,300.587,6.03,1
3_6_1,4,302.079,22.51,1
3_6_1,5,291.498,42.64,1
3_6_1,6,281.774,44.91,0
3_6_1,7,292.128,44.22,1
3_6_1,8,283.283,43.21,1
3_6_1,9,269.547,42.88,0
3_6_1,10,273.517,42.44,1
3_6_1,11,278.761,42.33,0
3_6_1,12,299.568,42.32,1
3_6_1,13,299.153,42.16,1
3_6_1,14,279.76,42.09,1
3_6_1,15,290.182,42.19,0
3_6_1,16,284.228,43.04,1
3_6_1,17,268.94,44.65,1
3_6_1,18,250.362,45.03,0
3_6_1,19,228.329,44.25,0
3_6_1,20,212.929,42.96,1
3_6_1,21,189.444,41.7,0
3_6_1,22,126.361,36.77,0
3_6_1,23,63.298,39.08,1
3_6_2,0,274.863,12.86,0
3_6_2,1,283.112,14.27,1
3_6_2,2,294.767,14.45,0
3_6_2,3,300.587,6.03,1
3_6_2,4,302.079,22.51,0
3_6_2,5,291.498,42.64,1
3_6_2,6,281.774,44.91,0
3_6_2,7,292.128,44.22,1
3_6_2,8,283.283,43.21,0
3_6_2,9,269.547,42.88,1
3_6_2,10,273.517,42.44,1
3_6_2,11,278.761,42.33,1
3_6_2,12,299.568,42.32,1
3_6_2,13,299.153,42.16,0
3_6_2,14,279.76,42.09,1
3_6_2,15,290.182,42.19,0
3_6_2,16,284.228,43.04,0
3_6_2,17,268.94,44.65,0
3_6_2,18,250.362,45.03,1
3_6_2,19,228.329,44.25,1
3_6_2,20,212.929,42.96,0
3_6_2,21,189.444,41.7,1
3_6_2,22,126.361,36.77,0
3_6_2,23,63.298,39.08,0
3_6_3,0,274.863,12.86,0
3_6_3,1,283.112,14.27,0
3_6_3,2,294.767,14.45,0
3_6_3,3,300.587,6.03,1
3_6_3,4,302.079,22.51,1
3_6_3,5,291.498,42.64,0
3_6_3,6,281.774,44.91,0
3_6_3,7,292.128,44.22,0
3_6_3,8,283.283,43.21,1
3_6_3,9,269.547,42.88,0
3_6_3,10,273.517,42.44,1
3_6_3,11,278.761,42.33,1
3_6_3,12,299.568,42.32,1
3_6_3,13,299.153,42.16,1
3_6_3,14,279.76,42.09,0
3_6_3,15,290.182,42.19,1
3_6_3,16,284.228,43.04,1
3_6_3,17,268.94,44.65,1
3_6_3,18,250.362,45.03,0
3_6_3,19,228.329,44.25,0
3_6_3,20,212.929,42.96,0
3_6_3,21,189.444,41.7,1
3_6_3,22,126.361,36.77,1
3_6_3,23,63.298,39.08,1
3_7_0,0,274.863,32.64,0
3_7_0,1,283.112,31.16,0
3_7_0,2,294.767,29.56,0
3_7_0,3,300.587,29.72,0
3_7_0,4,302.079,27.51,0
3_7_0,5,291.498,27.6,1
3_7_0,6,281.774,30.9,1
3_7_0,7,292.128,29.4,0
3_7_0,8,283.283,28.88,0
3_7_0,9,269.547,28.65,0
3_7_0,10,273.517,21.12,0
3_7_0,11,278.761,4.9,0
3_7_0,12,299.568,-2.46,1
3_7_0,13,299.153,-2.82,0
3_7_0,14,279.76,1.98,1
3_7_0,15,290.182,19.61,1
3_7_0,16,284.228,29.65,0
3_7_0,17,268.94,34.51,1
3_7_0,18,250.362,37.25,1
3_7_0,19,228.329,33.2,0
3_7_0,20,212.929,33.68,0
3_7_0,21,189.444,12.78,1
3_7_0,22,126.361,13.04,1
3_7_0,23,63.298,5.06,1
3_7_1,0,274.863,32.64,1
3_7_1,1,283.112,31.16,1
3_7_1,2,294.767,29.56,1
3_7_1,3,300.587,29.72,1
3_7_1,4,302.079,27.51,1
3_7_1,5,291.498,27.6,1
3_7_1,6,281.774,30.9,0
3_7_1,7,292.128,29.4,1
3_7_1,8,283.283,28.88,1
3_7_1,9,269.547,28.65,0
3_7_1,10,273.517,21.12,1
3_7_1,11,278.761,4.9,0
3_7_1,12,299.568,-2.46,1
3_7_1,13,299.153,-2.82,1
3_7_1,14,279.76,1.98,1
3_7_1,15,290.182,19.61,0
3_7_1,16,284.228,29.65,1
3_7_1,17,268.94,34.51,1
3_7_1,18,250.362,37.25,0
3_7_1,19,228.329,33.2,0
3_7_1,20,212.929,33.68,1
3_7_1,21,189.444,12.78,0
3_7_1,22,126.361,13.04,0
3_7_1,23,63.298,5.06,1
3_7_2,0,274.863,32.64,0
3_7_2,1,283.112,31.16,1
3_7_2,2,294.767,29.56,0
3_7_2,3,300.587,29.72,1
3_7_2,4,302.079,27.51,0
3_7_2,5,291.498,27.6,1
3_7_2,6,281.774,30.9,0
3_7_2,7,292.128,29.4,1
3_7_2,8,283.283,28.88,0
3_7_2,9,269.547,28.65,1
3_7_2,10,273.517,21.12,1
3_7_2,11,278.761,4.9,1
3_7_2,12,299.568,-2.46,1
3_7_2,13,299.153,-2.82,0
3_7_2,14,279.76,1.98,1
3_7_2,15,290.182,19.61,0
3_7_2,16,284.228,29.65,0
3_7_2,17,268.94,34.51,0
3_7_2,18,250.362,37.25,1
3_7_2,19,228.329,33.2,1
3_7_2,20,212.929,33.68,0
3_7_2,21,189.444,12.78,1
3_7_2,22,126.361,13.04,0
3_7_2,23,63.298,5.06,0
3_7_3,0,274.863,32.64,0
3_7_3,1,283.112,31.16,0
3_7_3,2,294.767,29.56,0
3_7_3,3,300.587,29.72,1
3_7_3,4,302.079,27.51,1
3_7_3,5,291.498,27.6,0
3_7_3,6,281.774,30.9,0
3_7_3,7,292.128,29.4,0
3_7_3,8,283.283,28.88,1
3_7_3,9,269.547,28.65,0
3_7_3,10,273.517,21.12,1
3_7_3,11,278.761,4.9,1
3_7_3,12,299.568,-2.46,1
3_7_3,13,299.153,-2.82,1
3_7_3,14,279.76,1.98,0
3_7_3,15,290.182,19.61,1
3_7_3,16,284.228,29.65,1
3_7_3,17,268.94,34.51,1
3_7_3,18,250.362,37.25,0
3_7_3,19,228.329,33.2,0
3_7_3,20,212.929,33.68,0
3_7_3,21,189.444,12.78,1
3_7_3,22,126.361,13.04,1
3_7_3,23,63.298,5.06,1
3_8_0,0,274.863,29.78,0
3_8_0,1,283.112,27.99,0
3_8_0,2,294.767,28.87,0
3_8_0,3,300.587,31.96,0
3_8_0,4,302.079,42.55,0
3_8_0,5,291.498,48.37,1
3_8_0,6,281.774,50.31,1
3_8_0,7,292.128,50.08,0
3_8_0,8,283.283,47.27,0
3_8_0,9,269.547,44.14,0
3_8_0,10,273.517,38.81,0
3_8_0,11,278.761,35.72,0
3_8_0,12,299.568,34.46,1
3_8_0,13,299.153,33.94,0
3_8_0,14,279.76,36.79,1
3_8_0,15,290.182,44.8,1
3_8_0,16,284.228,46.54,0
3_8_0,17,268.94,48.36,1
3_8_0,18,250.362,47.49,1
3_8_0,19,228.329,35.14,0
3_8_0,20,212.929,34.0,0
3_8_0,21,189.444,31.06,1
3_8_0,22,126.361,31.55,1
3_8_0,23,63.298,31.22,1
3_8_1,0,274.863,29.78,1
3_8_1,1,283.112,27.99,1
3_8_1,2,294.767,28.87,1
3_8_1,3,300.587,31.96,1
3_8_1,4,302.079,42.55,1
3_8_1,5,291.498,48.37,1
3_8_1,6,281.774,50.31,0
3_8_1,7,292.128,50.08,1
3_8_1,8,283.283,47.27,1
3_8_1,9,269.547,44.14,0
3_8_1,10,273.517,38.81,1
3_8_1,11,278.761,35.72,0
3_8_1,12,299.568,34.46,1
3_8_1,13,299.153,33.94,1
3_8_1,14,279.76,36.79,1
3_8_1,15,290.182,44.8,0
3_8_1,16,284.228,46.54,1
3_8_1,17,268.94,48.36,1
3_8_1,18,250.362,47.49,0
3_8_1,19,228.329,35.14,0
3_8_1,20,212.929,34.0,1
3_8_1,21,189.444,31.06,0
3_8_1,22,126.361,31.55,0
3_8_1,23,63.298,31.22,1
3_8_2,0,274.863,29.78,0
3_8_2,1,283.112,27.99,1
3_8_2,2,294.767,28.87,0
3_8_2,3,300.587,31.96,1
3_8_2,4,302.079,42.55,0
3_8_2,5,291.498,48.37,1
3_8_2,6,281.774,50.31,0
3_8_2,7,292.128,50.08,1
3_8_2,8,283.283,47.27,0
3_8_2,9,269.547,44.14,1
3_8_2,10,273.517,38.81,1
3_8_2,11,278.761,35.72,1
3_8_2,12,299.568,34.46,1
3_8_2,13,299.153,33.94,0
3_8_2,14,279.76,36.79,1
3_8_2,15,290.182,44.8,0
3_8_2,16,284.228,46.54,0
3_8_2,17,268.94,48.36,0
3_8_2,18,250.362,47.49,1
3_8_2,19,228.329,35.14,1
3_8_2,20,212.929,34.0,0
3_8_2,21,189.444,31.06,1
3_8_2,22,126.361,31.55,0
3_8_2,23,63.298,31.22,0
3_8_3,0,274.863,29.78,0
3_8_3,1,283.112,27.99,0
3_8_3,2,294.767,28.87,0
3_8_3,3,300.587,31.96,1
3_8_3,4,302.079,42.55,1
3_8_3,5,291.498,48.37,0
3_8_3,6,281.774,50.31,0
3_8_3,7,292.128,50.08,0
3_8_3,8,283.283,47.27,1
3_8_3,9,269.547,44.14,0
3_8_3,10,273.517,38.81,1
3_8_3,11,278.761,35.72,1
3_8_3,12,299.568,34.46,1
3_8_3,13,299.153,33.94,1
3_8_3,14,279.76,36.79,0
3_8_3,15,290.182,44.8,1
3_8_3,16,284.228,46.54,1
3_8_3,17,268.94,48.36,1
3_8_3,18,250.362,47.49,0
3_8_3,19,228.329,35.14,0
3_8_3,20,212.929,34.0,0
3_8_3,21,189.444,31.06,1
3_8_3,22,126.361,31.55,1
3_8_3,23,63.298,31.22,1
3_9_0,0,274.863,35.96,0
3_9_0,1,283.112,40.7,0
3_9_0,2,294.767,40.18,0
3_9_0,3,300.587,41.41,0
3_9_0,4,302.079,44.33,0
3_9_0,5,291.498,49.44,1
3_9_0,6,281.774,49.02,1
3_9_0,7,292.128,46.2,0
3_9_0,8,283.283,44.66,0
3_9_0,9,269.547,43.5,0
3_9_0,10,273.517,42.97,0
3_9_0,11,278.761,42.62,0
3_9_0,12,299.568,42.07,1
3_9_0,13,299.153,41.38,0
3_9_0,14,279.76,40.66,1
3_9_0,15,290.182,41.1,1
3_9_0,16,284.228,37.35,0
3_9_0,17,268.94,39.19,1
3_9_0,18,250.362,39.61,1
3_9_0,19,228.329,38.01,0
3_9_0,20,212.929,35.24,0
3_9_0,21,189.444,32.58,1
3_9_0,22,126.361,33.92,1
3_9_0,23,63.298,32.01,1
3_9_1,0,274.863,35.96,1
3_9_1,1,283.112,40.7,1
3_9_1,2,294.767,40.18,1
3_9_1,3,300.587,41.41,1
3_9_1,4,302.079,44.33,1
3_9_1,5,291.498,49.44,1
3_9_1,6,281.774,49.02,0
3_9_1,7,292.128,46.2,1
3_9_1,8,283.283,44.66,1
3_9_1,9,269.547,43.5,0
3_9_1,10,273.517,42.97,1
3_9_1,11,278.761,42.62,0
3_9_1,12,299.568,42.07,1
3_9_1,13,299.153,41.38,1
3_9_1,14,279.76,40.66,1
3_9_1,15,290.182,41.1,0
3_9_1,16,284.228,37.35,1
3_9_1,17,268.94,39.19,1
3_9_1,18,250.362,39.61,0
3_9_1,19,228.329,38.01,0
3_9_1,20,212.929,35.24,1
3_9_1,21,189.444,32.58,0
3_9_1,22,126.361,33.92,0
3_9_1,23,63.298,32.01,1
3_9_2,0,274.863,35.96,0
3_9_2,1,283.112,40.7,1
3_9_2,2,294.767,40.18,0
3_9_2,3,300.587,41.41,1
3_9_2,4,302.079,44.33,0
3_9_2,5,291.498,49.44,1
3_9_2,6,281.774,49.02,0
3_9_2,7,292.128,46.2,1
3_9_2,8,283.283,44.66,0
3_9_2,9,269.547,43.5,1
3_9_2,10,273.517,42.97,1
3_9_2,11,278.761,42.62,1
3_9_2,12,299.568,42.07,1
3_9_2,13,299.153,41.38,0
3_9_2,14,279.76,40.66,1
3_9_2,15,290.182,41.1,0
3_9_2,16,284.228,37.35,0
3_9_2,17,268.94,39.19,0
3_9_2,18,250.362,39.61,1
3_9_2,19,228.329,38.01,1
3_9_2,20,212.929,35.24,0
3_9_2,21,189.444,32.58,1
3_9_2,22,126.361,33.92,0
3_9_2,23,63.298,32.01,0
3_9_3,0,274.863,35.96,0
3_9_3,1,283.112,40.7,0
3_9_3,2,294.767,40.18,0
3_9_3,3,300.587,41.41,1
3_9_3,4,302.079,44.33,1
3_9_3,5,291.498,49.44,0
3_9_3,6,281.774,49.02,0
3_9_3,7,292.128,46.2,0
3_9_3,8,283.283,44.66,1
3_9_3,9,269.547,43.5,0
3_9_3,10,273.517,42.97,1
3_9_3,11,278.761,42.62,1
3_9_3,12,299.568,42.07,1
3_9_3,13,299.153,41.38,1
3_9_3,14,279.76,40.66,0
3_9_3,15,290.182,41.1,1
3_9_3,16,284.228,37.35,1
3_9_3,17,268.94,39.19,1
3_9_3,18,250.362,39.61,0
3_9_3,19,228.329,38.01,0
3_9_3,20,212.929,35.24,0
3_9_3,21,189.444,32.58,1
3_9_3,22,126.361,33.92,1
3_9_3,23,63.298,32.01,1
3_10_0,0,274.863,30.17,0
3_10_0,1,283.112,30.04,0
3_10_0,2,294.767,30.57,0
3_10_0,3,300.587,33.15,0
3_10_0,4,302.079,36.48,0
3_10_0,5,291.498,49.69,1
3_10_0,6,281.774,50.78,1
3_10_0,7,292.128,44.01,0
3_10_0,8,283.283,37.4,0
3_10_0,9,269.547,36.58,0
3_10_0,10,273.517,35.94,0
3_10_0,11,278.761,35.84,0
3_10_0,12,299.568,35.64,1
3_10_0,13,299.153,22.77,0
3_10_0,14,279.76,35.3,1
3_10_0,15,290.182,35.35,1
3_10_0,16,284.228,35.63,0
3_10_0,17,268.94,38.54,1
3_10_0,18,250.362,38.81,1
3_10_0,19,228.329,35.77,0
3_10_0,20,212.929,33.23,0
3_10_0,21,189.444,30.03,1
3_10_0,22,126.361,30.27,1
3_10_0,23,63.298,29.59,1
3_10_1,0,274.863,30.17,1
3_10_1,1,283.112,30.04,1
3_10_1,2,294.767,30.57,1
3_10_1,3,300.587,33.15,1
3_10_1,4,302.079,36.48,1
3_10_1,5,291.498,49.69,1
3_10_1,6,281.774,50.78,0
3_10_1,7,292.128,44.01,1
3_10_1,8,283.283,37.4,1
3_10_1,9,269.547,36.58,0
3_10_1,10,273.517,35.94,1
3_10_1,11,278.761,35.84,0
3_10_1,12,299.568,35.64,1
3_10_1,13,299.153,22.77,1
3_10_1,14,279.76,35.3,1
3_10_1,15,290.182,35.35,0
3_10_1,16,284.228,35.63,1
3_10_1,17,268.94,38.54,1
3_10_1,18,250.362,38.81,0
3_10_1,19,228.329,35.77,0
3_10_1,20,212.929,33.23,1
3_10_1,21,189.444,30.03,0
3_10_1,22,126.361,30.27,0
3_10_1,23,63.298,29.59,1
3_10_2,0,274.863,30.17,0
3_10_2,1,283.112,30.04,1
3_10_2,2,294.767,30.57,0
3_10_2,3,300.587,33.15,1
3_10_2,4,302.079,36.48,0
3_10_2,5,291.498,49.69,1
3_10_2,6,281.774,50.78,0
3_10_2,7,292.128,44.01,1
3_10_2,8,283.283,37.4,0
3_10_2,9,269.547,36.58,1
3_10_2,10,273.517,35.94,1
3_10_2,11,278.761,35.84,1
3_10_2,12,299.568,35.64,1
3_10_2,13,299.153,22.77,0
3_10_2,14,279.76,35.3,1
3_10_2,15,290.182,35.35,0
3_10_2,16,284.228,35.63,0
3_10_2,17,268.94,38.54,0
3_10_2,18,250.362,38.81,1
3_10_2,19,228.329,35.77,1
3_10_2,20,212.929,33.23,0
3_10_2,21,189.444,30.03,1
3_10_2,22,126.361,30.27,0
3_10_2,23,63.298,29.59,0
3_10_3,0,274.863,30.17,0
3_10_3,1,283.112,30.04,0
3_10_3,2,294.767,30.57,0
3_10_3,3,300.587,33.15,1
3_10_3,4,302.079,36.48,1
3_10_3,5,291.498,49.69,0
3_10_3,6,281.774,50.78,0
3_10_3,7,292.128,44.01,0
3_10_3,8,283.283,37.4,1
3_10_3,9,269.547,36.58,0
3_10_3,10,273.517,35.94,1
3_10_3,11,278.761,35.84,1
3_10_3,12,299.568,35.64,1
3_10_3,13,299.153,22.77,1
3_10_3,14,279.76,35.3,0
3_10_3,15,290.182,35.35,1
3_10_3,16,284.228,35.63,1
3_10_3,17,268.94,38.54,1
3_10_3,18,250.362,38.81,0
3_10_3,19,228.329,35.77,0
3_10_3,20,212.929,33.23,0
3_10_3,21,189.444,30.03,1
3_10_3,22,126.361,30.27,1
3_10_3,23,63.298,29.59,1
3_11_0,0,274.863,0.08,0
3_11_0,1,283.112,-4.09,0
3_11_0,2,294.767,-4.0,0
3_11_0,3,300.587,0.06,0
3_11_0,4,302.079,0.09,0
3_11_0,5,291.498,0.05,1
3_11_0,6,281.774,6.37,1
3_11_0,7,292.128,12.08,0
3_11_0,8,283.283,11.18,0
3_11_0,9,269.547,25.29,0
3_11_0,10,273.517,11.56,0
3_11_0,11,278.761,11.22,0
3_11_0,12,299.568,11.07,1
3_11_0,13,299.153,4.92,0
3_11_0,14,279.76,4.96,1
3_11_0,15,290.182,11.61,1
3_11_0,16,284.228,36.27,0
3_11_0,17,268.94,36.17,1
3_11_0,18,250.362,25.97,1
3_11_0,19,228.329,16.96,0
3_11_0,20,212.929,0.09,0
3_11_0,21,189.444,12.91,1
3_11_0,22,126.361,0.09,1
3_11_0,23,63.298,22.88,1
3_11_1,0,274.863,0.08,1
3_11_1,1,283.112,-4.09,1
3_11_1,2,294.767,-4.0,1
3_11_1,3,300.587,0.06,1
3_11_1,4,302.079,0.09,1
3_11_1,5,291.498,0.05,1
3_11_1,6,281.774,6.37,0
3_11_1,7,292.128,12.08,1
3_11_1,8,283.283,11.18,1
3_11_1,9,269.547,25.29,0
3_11_1,10,273.517,11.56,1
3_11_1,11,278.761,11.22,0
3_11_1,12,299.568,11.07,1
3_11_1,13,299.153,4.92,1
3_11_1,14,279.76,4.96,1
3_11_1,15,290.182,11.61,0
3_11_1,16,284.228,36.27,1
3_11_1,17,268.94,36.17,1
3_11_1,18,250.362,25.97,0
3_11_1,19,228.329,16.96,0
3_11_1,20,212.929,0.09,1
3_11_1,21,189.444,12.91,0
3_11_1,22,126.361,0.09,0
3_11_1,23,63.298,22.88,1
3_11_2,0,274.863,0.08,0
3_11_2,1,283.112,-4.09,1
3_11_2,2,294.767,-4.0,0
3_11_2,3,300.587,0.06,1
3_11_2,4,302.079,0.09,0
3_11_2,5,291.498,0.05,1
3_11_2,6,281.774,6.37,0
3_11_2,7,292.128,12.08,1
3_11_2,8,283.283,11.18,0
3_11_2,9,269.547,25.29,1
3_11_2,10,273.517,11.56,1
3_11_2,11,278.761,11.22,1
3_11_2,12,299.568,11.07,1
3_11_2,13,299.153,4.92,0
3_11_2,14,279.76,4.96,1
3_11_2,15,290.182,11.61,0
3_11_2,16,284.228,36.27,0
3_11_2,17,268.94,36.17,0
3_11_2,18,250.362,25.97,1
